filename,width,height,class,xmin,ymin,xmax,ymax
red0094.jpg,2,red,414,467,345,458
red0094.jpg,3,red,629,680,352,463
red0080.jpg,1,red,98,131,436,512
red0080.jpg,2,red,240,271,442,515
red0080.jpg,3,red,378,411,446,517
red0057.jpg,1,red,146,173,465,532
red0057.jpg,2,red,262,292,471,535
red0057.jpg,3,red,382,412,472,535
red0043.jpg,1,red,213,265,338,450
red0043.jpg,2,red,427,479,343,454
red0043.jpg,3,red,644,695,351,456
red0042.jpg,1,red,313,343,467,532
red0042.jpg,2,red,435,462,469,534
red0042.jpg,3,red,554,583,471,536
red0056.jpg,1,red,69,130,249,388
red0056.jpg,2,red,343,403,259,397
red0056.jpg,3,red,608,672,266,404
red0081.jpg,1,red,199,247,340,452
red0081.jpg,2,red,413,466,346,459
red0081.jpg,3,red,629,680,354,461
red0095.jpg,1,red,36,75,388,479
red0095.jpg,2,red,212,252,395,482
red0095.jpg,3,red,382,425,400,494
red0098.jpg,1,red,120,153,448,519
red0098.jpg,2,red,252,285,453,521
red0098.jpg,3,red,379,413,456,527
red0073.jpg,1,red,4,54,52,261
red0073.jpg,2,red,378,470,55,269
red0067.jpg,1,red,14,82,192,352
red0067.jpg,2,red,318,385,211,362
red0067.jpg,3,red,604,677,225,377
red0066.jpg,1,red,66,134,195,355
red0066.jpg,2,red,372,446,201,361
red0066.jpg,3,red,679,753,207,366
red0072.jpg,1,red,128,171,381,478
red0072.jpg,2,red,308,352,388,482
red0072.jpg,3,red,486,528,396,487
red0099.jpg,1,red,12,93,105,295
red0099.jpg,2,red,376,463,107,297
red0099.jpg,3,red,747,797,113,302
red0064.jpg,1,red,95,157,223,375
red0064.jpg,2,red,387,449,230,379
red0064.jpg,3,red,676,744,234,379
red0070.jpg,1,red,199,252,342,454
red0070.jpg,2,red,415,464,349,461
red0070.jpg,3,red,625,679,354,465
red0058.jpg,1,red,123,178,282,412
red0058.jpg,2,red,372,428,286,417
red0058.jpg,3,red,619,683,288,420
red0059.jpg,1,red,76,111,413,500
red0059.jpg,2,red,225,262,421,504
red0059.jpg,3,red,378,414,428,508
red0071.jpg,1,red,179,202,496,551
red0071.jpg,2,red,278,304,500,555
red0071.jpg,3,red,374,402,503,558
red0065.jpg,1,red,232,255,523,568
red0065.jpg,2,red,312,333,525,570
red0065.jpg,3,red,390,410,529,571
red0049.jpg,1,red,162,191,482,543
red0049.jpg,2,red,272,299,486,546
red0049.jpg,3,red,379,410,488,550
red0061.jpg,1,red,49,120,169,335
red0061.jpg,2,red,372,447,173,342
red0061.jpg,3,red,698,777,180,346
red0075.jpg,1,red,232,247,551,588
red0075.jpg,2,red,288,308,554,587
red0075.jpg,3,red,349,367,554,588
red0074.jpg,1,red,253,285,471,535
red0074.jpg,2,red,369,400,476,539
red0074.jpg,3,red,481,510,479,542
red0060.jpg,1,red,260,346,71,269
red0060.jpg,2,red,647,736,95,287
red0048.jpg,1,red,131,189,287,416
red0048.jpg,2,red,379,433,288,419
red0048.jpg,3,red,626,684,295,421
red0089.jpg,1,red,29,93,210,364
red0089.jpg,2,red,320,383,224,374
red0089.jpg,3,red,596,664,245,387
red0076.jpg,1,red,90,157,221,369
red0076.jpg,2,red,381,450,224,377
red0076.jpg,3,red,678,746,228,381
red0062.jpg,1,red,57,126,182,344
red0062.jpg,2,red,371,445,187,348
red0062.jpg,3,red,688,766,192,354
red0063.jpg,1,red,205,226,531,573
red0063.jpg,2,red,276,296,535,575
red0063.jpg,3,red,347,368,538,578
red0077.jpg,1,red,58,132,166,337
red0077.jpg,2,red,382,457,173,342
red0077.jpg,3,red,706,786,176,346
red0088.jpg,1,red,87,147,229,375
red0088.jpg,2,red,371,435,234,380
red0088.jpg,3,red,656,726,238,386
red0010.jpg,1,red,207,229,536,576
red0010.jpg,2,red,279,298,537,577
red0010.jpg,3,red,346,367,538,578
red0004.jpg,1,red,184,237,311,430
red0004.jpg,2,red,409,466,319,438
red0004.jpg,3,red,634,688,328,442
red0038.jpg,1,red,76,112,421,501
red0038.jpg,2,red,228,264,423,506
red0038.jpg,3,red,379,417,429,507
red0039.jpg,1,red,38,115,140,316
red0039.jpg,2,red,381,459,143,323
red0039.jpg,3,red,726,796,149,327
red0005.jpg,1,red,109,166,258,397
red0005.jpg,2,red,372,434,264,401
red0005.jpg,3,red,638,704,268,405
red0011.jpg,1,red,220,270,347,457
red0011.jpg,2,red,428,478,350,461
red0011.jpg,3,red,637,683,356,462
red0007.jpg,1,red,16,83,190,351
red0007.jpg,2,red,317,387,212,366
red0007.jpg,3,red,605,675,227,376
red0013.jpg,1,red,218,241,494,545
red0013.jpg,2,red,312,336,494,546
red0013.jpg,3,red,409,434,497,551
red0012.jpg,1,red,78,171,95,292
red0012.jpg,2,red,457,543,108,296
red0006.jpg,1,red,115,172,277,408
red0006.jpg,2,red,369,429,281,411
red0006.jpg,3,red,625,686,285,418
red0002.jpg,1,red,197,221,504,554
red0002.jpg,2,red,288,312,507,559
red0002.jpg,3,red,377,401,511,559
red0016.jpg,1,red,152,181,475,537
red0016.jpg,2,red,271,296,479,538
red0016.jpg,3,red,382,409,483,544
red0017.jpg,1,red,106,166,260,398
red0017.jpg,2,red,371,430,268,400
red0017.jpg,3,red,637,699,271,405
red0003.jpg,1,red,80,119,421,503
red0003.jpg,2,red,230,263,425,505
red0003.jpg,3,red,379,415,431,505
red0029.jpg,1,red,98,134,438,513
red0029.jpg,2,red,240,271,445,518
red0029.jpg,3,red,379,412,449,522
red0015.jpg,1,red,76,134,258,397
red0015.jpg,2,red,341,401,269,399
red0015.jpg,3,red,604,669,276,410
red0001.jpg,1,red,115,171,276,407
red0001.jpg,2,red,371,430,277,412
red0001.jpg,3,red,623,688,283,417
red0000.jpg,1,red,68,138,202,358
red0000.jpg,2,red,372,442,210,366
red0000.jpg,3,red,672,749,211,367
red0014.jpg,1,red,66,139,178,344
red0014.jpg,2,red,386,456,187,347
red0014.jpg,3,red,704,778,191,353
red0028.jpg,1,red,47,118,149,324
red0028.jpg,2,red,379,457,155,332
red0028.jpg,3,red,720,796,165,335
